No,Type,Title,Authors,Track,Paper_Link,PDF_Link,arXiv_Link
11,Dataset,Beyond Boxes: Mask-Guided Spatio-Temporal Feature Aggregation for Video Object Detection,"Khurram Azeem Hashmi, Talha Uddin Sheikh, Didier Stricker, Muhammad Zeshan Afzal",Main,https://openaccess.thecvf.com/content/WACV2025/html/Hashmi_Beyond_Boxes_Mask-Guided_Spatio-Temporal_Feature_Aggregation_for_Video_Object_Detection_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Hashmi_Beyond_Boxes_Mask-Guided_Spatio-Temporal_Feature_Aggregation_for_Video_Object_Detection_WACV_2025_paper.pdf,http://arxiv.org/abs/2412.04915
12,Dataset,Treading Towards Privacy-Preserving Table Structure Recognition,"Sachin Raja, Ajoy Mondal, C.V. Jawahar",Main,https://openaccess.thecvf.com/content/WACV2025/html/Raja_Treading_Towards_Privacy-Preserving_Table_Structure_Recognition_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Raja_Treading_Towards_Privacy-Preserving_Table_Structure_Recognition_WACV_2025_paper.pdf,
13,Dataset,XPose: Towards Extreme Low Light Hand Pose Estimation,"Green Rosh, Meghana Shankar, Prateek Kukreja, Anmol Namdev, Pawan Prasad B H",Main,https://openaccess.thecvf.com/content/WACV2025/html/Rosh_XPose_Towards_Extreme_Low_Light_Hand_Pose_Estimation_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Rosh_XPose_Towards_Extreme_Low_Light_Hand_Pose_Estimation_WACV_2025_paper.pdf,
14,Dataset,Needles & Haystacks: Dataset and Benchmark for Domain-Agnostic Image-Based Rigid Slice-to-Volume Registration,"Anton Frolov, Florian Kleiner, Christiane Rößler, Volker Rodehorst",Main,https://openaccess.thecvf.com/content/WACV2025/html/Frolov_Needles__Haystacks_Dataset_and_Benchmark_for_Domain-Agnostic_Image-Based_Rigid_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Frolov_Needles__Haystacks_Dataset_and_Benchmark_for_Domain-Agnostic_Image-Based_Rigid_WACV_2025_paper.pdf,
15,Dataset,Towards On-the-Fly Novel Category Discovery in Dynamic Long-Tailed Distributions,"Hoin Jung, Xiaoqian Wang",Main,https://openaccess.thecvf.com/content/WACV2025/html/Jung_Towards_On-the-Fly_Novel_Category_Discovery_in_Dynamic_Long-Tailed_Distributions_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Jung_Towards_On-the-Fly_Novel_Category_Discovery_in_Dynamic_Long-Tailed_Distributions_WACV_2025_paper.pdf,
16,Dataset,PALO: A Polyglot Large Multimodal Model for 5B People,"Hanoona Rasheed, Muhammad Maaz, Abdelrahman Shaker, Salman Khan, Hisham Cholakkal, Rao M. Anwer, Tim Baldwin, Michael Felsberg, Fahad S. Khan",Main,https://openaccess.thecvf.com/content/WACV2025/html/Rasheed_PALO_A_Polyglot_Large_Multimodal_Model_for_5B_People_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Rasheed_PALO_A_Polyglot_Large_Multimodal_Model_for_5B_People_WACV_2025_paper.pdf,http://arxiv.org/abs/2402.14818
17,Dataset,Temporal Dynamics in Visual Data: Analyzing the Impact of Time on Classification Accuracy,"Tom Pégeot, Eva Feillet, Adrian Popescu, Inna Kucher, Bertrand Delezoide",Main,https://openaccess.thecvf.com/content/WACV2025/html/Pegeot_Temporal_Dynamics_in_Visual_Data_Analyzing_the_Impact_of_Time_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Pegeot_Temporal_Dynamics_in_Visual_Data_Analyzing_the_Impact_of_Time_WACV_2025_paper.pdf,
18,Dataset,Long-Term Ad Memorability: Understanding & Generating Memorable Ads,"Harini Si, Somesh Singh, Yaman Kumar Singla, Aanisha Bhattacharyya, Veeky Baths, Changyou Chen, Rajiv Ratn Shah, Balaji Krishnamurthy",Main,https://openaccess.thecvf.com/content/WACV2025/html/Si_Long-Term_Ad_Memorability_Understanding__Generating_Memorable_Ads_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Si_Long-Term_Ad_Memorability_Understanding__Generating_Memorable_Ads_WACV_2025_paper.pdf,http://arxiv.org/abs/2309.00378
19,Dataset,Crossroads of Continents: Automated Artifact Extraction for Cultural Adaptation with Large Multimodal Models,"Anjishnu Mukherjee, Ziwei Zhu, Antonios Anastasopoulos",Main,https://openaccess.thecvf.com/content/WACV2025/html/Mukherjee_Crossroads_of_Continents_Automated_Artifact_Extraction_for_Cultural_Adaptation_with_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Mukherjee_Crossroads_of_Continents_Automated_Artifact_Extraction_for_Cultural_Adaptation_with_WACV_2025_paper.pdf,http://arxiv.org/abs/2407.02067
20,Dataset,OpenCapBench: A Benchmark to Bridge Pose Estimation and Biomechanics,"Yoni Gozlan, Antoine Falisse, Scott Uhlrich, Anthony Gatti, Michael Black, Jennifer Hicks, Scott Delp, Akshay Chaudhari",Main,https://openaccess.thecvf.com/content/WACV2025/html/Gozlan_OpenCapBench_A_Benchmark_to_Bridge_Pose_Estimation_and_Biomechanics_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Gozlan_OpenCapBench_A_Benchmark_to_Bridge_Pose_Estimation_and_Biomechanics_WACV_2025_paper.pdf,http://arxiv.org/abs/2406.09788
21,Dataset,DyRoNet: Dynamic Routing and Low-Rank Adapters for Autonomous Driving Streaming Perception,"Xiang Huang, Zhi-Qi Cheng, Jun-Yan He, Chenyang Li, Wangmeng Xiang, Baigui Sun",Main,https://openaccess.thecvf.com/content/WACV2025/html/Huang_DyRoNet_Dynamic_Routing_and_Low-Rank_Adapters_for_Autonomous_Driving_Streaming_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Huang_DyRoNet_Dynamic_Routing_and_Low-Rank_Adapters_for_Autonomous_Driving_Streaming_WACV_2025_paper.pdf,http://arxiv.org/abs/2403.05050
22,Dataset,Learning under Noisy Labels Spurious Points and Diverse Structures: TS40K a 3D Point Cloud Dataset of Rural Terrain and Electrical Transmission Systems,"Diogo Lavado, Ricardo Santos, André Coelho, João Santos, Alessandra Micheletti, Cláudia Soares",Main,https://openaccess.thecvf.com/content/WACV2025/html/Lavado_Learning_under_Noisy_Labels_Spurious_Points_and_Diverse_Structures_TS40K_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Lavado_Learning_under_Noisy_Labels_Spurious_Points_and_Diverse_Structures_TS40K_WACV_2025_paper.pdf,
23,Dataset,Unconstrained Open Vocabulary Image Classification: Zero-Shot Transfer from Text to Image via CLIP Inversion,"Philipp Allgeuer, Kyra Ahrens, Stefan Wermter",Main,https://openaccess.thecvf.com/content/WACV2025/html/Allgeuer_Unconstrained_Open_Vocabulary_Image_Classification_Zero-Shot_Transfer_from_Text_to_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Allgeuer_Unconstrained_Open_Vocabulary_Image_Classification_Zero-Shot_Transfer_from_Text_to_WACV_2025_paper.pdf,http://arxiv.org/abs/2407.11211
24,Dataset,Anomaly Detection for People with Visual Impairments using an Egocentric 360-Degree Camera,"Inpyo Song, Sanghyeon Lee, Minjun Joo, Jangwon Lee",Main,https://openaccess.thecvf.com/content/WACV2025/html/Song_Anomaly_Detection_for_People_with_Visual_Impairments_using_an_Egocentric_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Song_Anomaly_Detection_for_People_with_Visual_Impairments_using_an_Egocentric_WACV_2025_paper.pdf,http://arxiv.org/abs/2411.10945
25,Dataset,TRNeRF: Restoring Blurry Rolling Shutter and Noisy Thermal Images with Neural Radiance Fields,"Spencer Carmichael, Manohar Bhat, Mani Ramanagopal, Austin Buchan, Ram Vasudevan, Katherine A. Skinner",Main,https://openaccess.thecvf.com/content/WACV2025/html/Carmichael_TRNeRF_Restoring_Blurry_Rolling_Shutter_and_Noisy_Thermal_Images_with_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Carmichael_TRNeRF_Restoring_Blurry_Rolling_Shutter_and_Noisy_Thermal_Images_with_WACV_2025_paper.pdf,
26,Dataset,SimuScope: Realistic Endoscopic Synthetic Dataset Generation through Surgical Simulation and Diffusion Models,"Sabina Martyniak, Joanna Kaleta, Diego Dall'Alba, Michał Naskręt, Szymon Płotka, Przemysław Korzeniowski",Main,https://openaccess.thecvf.com/content/WACV2025/html/Martyniak_SimuScope_Realistic_Endoscopic_Synthetic_Dataset_Generation_through_Surgical_Simulation_and_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Martyniak_SimuScope_Realistic_Endoscopic_Synthetic_Dataset_Generation_through_Surgical_Simulation_and_WACV_2025_paper.pdf,http://arxiv.org/abs/2412.02332
27,Dataset,WAFFLE: Multimodal Floorplan Understanding in the Wild,"Keren Ganon, Morris Alper, Rachel Mikulinsky, Hadar Averbuch-Elor",Main,https://openaccess.thecvf.com/content/WACV2025/html/Ganon_WAFFLE_Multimodal_Floorplan_Understanding_in_the_Wild_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Ganon_WAFFLE_Multimodal_Floorplan_Understanding_in_the_Wild_WACV_2025_paper.pdf,http://arxiv.org/abs/2412.00955
28,Dataset,ANTHROPOS-V: Benchmarking the Novel Task of Crowd Volume Estimation,"Luca Collorone, Stefano Darrigo, Massimiliano Pappa, Guido M. Damely di Melendugno, Giovanni Ficarra, Fabio Galasso",Main,https://openaccess.thecvf.com/content/WACV2025/html/Collorone_ANTHROPOS-V_Benchmarking_the_Novel_Task_of_Crowd_Volume_Estimation_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Collorone_ANTHROPOS-V_Benchmarking_the_Novel_Task_of_Crowd_Volume_Estimation_WACV_2025_paper.pdf,
29,Dataset,"Learning the Power of ""No"": Foundation Models with Negations","Jaisidh Singh, Ishaan Shrivastava, Mayank Vatsa, Richa Singh, Aparna Bharati",Main,https://openaccess.thecvf.com/content/WACV2025/html/Singh_Learning_the_Power_of_No_Foundation_Models_with_Negations_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Singh_Learning_the_Power_of_No_Foundation_Models_with_Negations_WACV_2025_paper.pdf,
30,Dataset,Temporally Streaming Audio-Visual Synchronization for Real-World Videos,"Jordan G Voas, Wei-Cheng Tseng, Layne Berry, Xixi Hu, Puyuan Peng, James Stuedemann, David Harwath",Main,https://openaccess.thecvf.com/content/WACV2025/html/Voas_Temporally_Streaming_Audio-Visual_Synchronization_for_Real-World_Videos_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Voas_Temporally_Streaming_Audio-Visual_Synchronization_for_Real-World_Videos_WACV_2025_paper.pdf,
31,Dataset,Feature-Level and Spatial-Level Activation Expansion for Weakly-Supervised Semantic Segmentation,"Junsu Choi, Jin-Seop Lee, Noo-ri Kim, SuHyun Yoon, Jee-Hyong Lee",Main,https://openaccess.thecvf.com/content/WACV2025/html/Choi_Feature-Level_and_Spatial-Level_Activation_Expansion_for_Weakly-Supervised_Semantic_Segmentation_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Choi_Feature-Level_and_Spatial-Level_Activation_Expansion_for_Weakly-Supervised_Semantic_Segmentation_WACV_2025_paper.pdf,
32,Dataset,SpaGBOL: Spatial-Graph-Based Orientated Localisation,"Tavis Shore, Oscar Mendez, Simon Hadfield",Main,https://openaccess.thecvf.com/content/WACV2025/html/Shore_SpaGBOL_Spatial-Graph-Based_Orientated_Localisation_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Shore_SpaGBOL_Spatial-Graph-Based_Orientated_Localisation_WACV_2025_paper.pdf,http://arxiv.org/abs/2409.15514
33,Dataset,SegBuilder: A Semi-Automatic Annotation Tool for Segmentation,"Md Alimoor Reza, Eric Manley, Sean Chen, Sameer Chaudhary, Jacob Elafros",Main,https://openaccess.thecvf.com/content/WACV2025/html/Reza_SegBuilder_A_Semi-Automatic_Annotation_Tool_for_Segmentation_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Reza_SegBuilder_A_Semi-Automatic_Annotation_Tool_for_Segmentation_WACV_2025_paper.pdf,
34,Dataset,Cross-View Meets Diffusion: Aerial Image Synthesis with Geometry and Text Guidance,"Ahmad Arrabi, Xiaohan Zhang, Waqas Sultani, Chen Chen, Safwan Wshah",Main,https://openaccess.thecvf.com/content/WACV2025/html/Arrabi_Cross-View_Meets_Diffusion_Aerial_Image_Synthesis_with_Geometry_and_Text_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Arrabi_Cross-View_Meets_Diffusion_Aerial_Image_Synthesis_with_Geometry_and_Text_WACV_2025_paper.pdf,http://arxiv.org/abs/2408.04224
35,Dataset,CycleCrash: A Dataset of Bicycle Collision Videos for Collision Prediction and Analysis,"Nishq Poorav Desai, Ali Etemad, Michael Greenspan",Main,https://openaccess.thecvf.com/content/WACV2025/html/Desai_CycleCrash_A_Dataset_of_Bicycle_Collision_Videos_for_Collision_Prediction_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Desai_CycleCrash_A_Dataset_of_Bicycle_Collision_Videos_for_Collision_Prediction_WACV_2025_paper.pdf,http://arxiv.org/abs/2409.19942
36,Dataset,Learning Visual Grounding from Generative Vision and Language Model,"Shijie Wang, Dahun Kim, Ali Taalimi, Chen Sun, Weicheng Kuo",Main,https://openaccess.thecvf.com/content/WACV2025/html/Wang_Learning_Visual_Grounding_from_Generative_Vision_and_Language_Model_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Wang_Learning_Visual_Grounding_from_Generative_Vision_and_Language_Model_WACV_2025_paper.pdf,http://arxiv.org/abs/2407.14563
37,Dataset,Oriented Cell Dataset: A Dataset and Benchmark for Oriented Cell Detection and Applications,"Lucas Kirsten, Angelo Angonezi, Jose Marques, Fernanda Oliveira, Juliano Faccioni, Camila Cassel, Débora de Sousa, Samlai Vedovatto, Guido Lenz, Claudio Jung",Main,https://openaccess.thecvf.com/content/WACV2025/html/Kirsten_Oriented_Cell_Dataset_A_Dataset_and_Benchmark_for_Oriented_Cell_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Kirsten_Oriented_Cell_Dataset_A_Dataset_and_Benchmark_for_Oriented_Cell_WACV_2025_paper.pdf,
38,Dataset,3D Understanding of Deformable Linear Objects: Datasets and Transferability Benchmark,"Bare Luka Žagar, Mingyu Liu, Tim Hertel, Ekim Yurtsever, Alois C. Knoll",Main,https://openaccess.thecvf.com/content/WACV2025/html/Zagar_3D_Understanding_of_Deformable_Linear_Objects_Datasets_and_Transferability_Benchmark_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Zagar_3D_Understanding_of_Deformable_Linear_Objects_Datasets_and_Transferability_Benchmark_WACV_2025_paper.pdf,
39,Dataset,Automated Evaluation of Large Vision-Language Models on Self-Driving Corner Cases,"Kai Chen, Yanze Li, Wenhua Zhang, Yanxin Liu, Pengxiang Li, Ruiyuan Gao, Lanqing Hong, Meng Tian, Xinhai Zhao, Zhenguo Li, Dit-Yan Yeung, Huchuan Lu, Xu Jia",Main,https://openaccess.thecvf.com/content/WACV2025/html/Chen_Automated_Evaluation_of_Large_Vision-Language_Models_on_Self-Driving_Corner_Cases_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Chen_Automated_Evaluation_of_Large_Vision-Language_Models_on_Self-Driving_Corner_Cases_WACV_2025_paper.pdf,http://arxiv.org/abs/2404.10595
40,Dataset,CabNIR: A Benchmark for In-Vehicle Infrared Monocular Depth Estimation,"Ugo Leone Cavalcanti, Matteo Poggi, Fabio Tosi, Valerio Cambareri, Vladimir Zlokolica, Stefano Mattoccia",Main,https://openaccess.thecvf.com/content/WACV2025/html/Cavalcanti_CabNIR_A_Benchmark_for_In-Vehicle_Infrared_Monocular_Depth_Estimation_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Cavalcanti_CabNIR_A_Benchmark_for_In-Vehicle_Infrared_Monocular_Depth_Estimation_WACV_2025_paper.pdf,
41,Dataset,PocoLoco: A Point Cloud Diffusion Model of Human Shape in Loose Clothing,"Siddharth Seth, Rishabh Dabral, Diogo C Luvizon, Marc Habermann, Ming-Hsuan Yang, Christian Theobalt, Adam Kortylewski",Main,https://openaccess.thecvf.com/content/WACV2025/html/Seth_PocoLoco_A_Point_Cloud_Diffusion_Model_of_Human_Shape_in_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Seth_PocoLoco_A_Point_Cloud_Diffusion_Model_of_Human_Shape_in_WACV_2025_paper.pdf,http://arxiv.org/abs/2411.04249
42,Dataset,CardioSyntax: End-to-End SYNTAX Score Prediction - Dataset Benchmark and Method,"Alexander Ponomarchuk, Ivan Kruzhilov, Gleb Mazanov, Ruslan Utegenov, Artem Shadrin, Galina Zubkova, Ivan Bessonov, Pavel Blinov",Main,https://openaccess.thecvf.com/content/WACV2025/html/Ponomarchuk_CardioSyntax_End-to-End_SYNTAX_Score_Prediction_-_Dataset_Benchmark_and_Method_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Ponomarchuk_CardioSyntax_End-to-End_SYNTAX_Score_Prediction_-_Dataset_Benchmark_and_Method_WACV_2025_paper.pdf,
43,Dataset,Exploring Scalability of Self-Training for Open-Vocabulary Temporal Action Localization,"Jeongseok Hyun, Su Ho Han, Hyolim Kang, Joon-Young Lee, Seon Joo Kim",Main,https://openaccess.thecvf.com/content/WACV2025/html/Hyun_Exploring_Scalability_of_Self-Training_for_Open-Vocabulary_Temporal_Action_Localization_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Hyun_Exploring_Scalability_of_Self-Training_for_Open-Vocabulary_Temporal_Action_Localization_WACV_2025_paper.pdf,http://arxiv.org/abs/2407.07024
44,Dataset,CISOL: An Open and Extensible Dataset for Table Structure Recognition in the Construction Industry,"David Tschirschwitz, Volker Rodehorst",Main,https://openaccess.thecvf.com/content/WACV2025/html/Tschirschwitz_CISOL_An_Open_and_Extensible_Dataset_for_Table_Structure_Recognition_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Tschirschwitz_CISOL_An_Open_and_Extensible_Dataset_for_Table_Structure_Recognition_WACV_2025_paper.pdf,http://arxiv.org/abs/2501.15469
45,Dataset,Improving Uncertainty Estimation with Confidence-Aware Training Data,"Sergey Korchagin, Ekaterina Zaychenkova, Aleksei Khalin, Aleksandr Yugay, Alexey Zaytsev, Egor Ershov",Main,https://openaccess.thecvf.com/content/WACV2025/html/Korchagin_Improving_Uncertainty_Estimation_with_Confidence-Aware_Training_Data_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Korchagin_Improving_Uncertainty_Estimation_with_Confidence-Aware_Training_Data_WACV_2025_paper.pdf,
46,Dataset,Sifting through the Haystack - Efficiently Finding Rare Animal Behaviors in Large-Scale Datasets,"Shir Bar, Or Hirschorn, Roi Holzman, Shai Avidan",Main,https://openaccess.thecvf.com/content/WACV2025/html/Bar_Sifting_through_the_Haystack_-_Efficiently_Finding_Rare_Animal_Behaviors_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Bar_Sifting_through_the_Haystack_-_Efficiently_Finding_Rare_Animal_Behaviors_WACV_2025_paper.pdf,
47,Dataset,Decomposed Distribution Matching in Dataset Condensation,"Sahar Rahimi Malakshan, Mohammad Saeed Ebrahimi Saadabadi, Ali Dabouei, Nasser Nasrabadi",Main,https://openaccess.thecvf.com/content/WACV2025/html/Malakshan_Decomposed_Distribution_Matching_in_Dataset_Condensation_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Malakshan_Decomposed_Distribution_Matching_in_Dataset_Condensation_WACV_2025_paper.pdf,http://arxiv.org/abs/2412.04748
48,Dataset,Aerial Mirage: Unmasking Hallucinations in Large Vision Language Models,"Debolena Basak, Soham Bhatt, Sahith Kanduri, Maunendra Sankar Desarkar",Main,https://openaccess.thecvf.com/content/WACV2025/html/Basak_Aerial_Mirage_Unmasking_Hallucinations_in_Large_Vision_Language_Models_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Basak_Aerial_Mirage_Unmasking_Hallucinations_in_Large_Vision_Language_Models_WACV_2025_paper.pdf,
49,Dataset,SANPO: A Scene Understanding Accessibility and Human Navigation Dataset,"Sagar M. Waghmare, Kimberly Wilber, Dave Hawkey, Xuan Yang, Matthew Wilson, Stephanie Debats, Cattalyya Nuengsigkapian, Astuti Sharma, Lars Pandikow, Huisheng Wang, Hartwig Adam, Mikhail Sirotenko",Main,https://openaccess.thecvf.com/content/WACV2025/html/Waghmare_SANPO_A_Scene_Understanding_Accessibility_and_Human_Navigation_Dataset_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Waghmare_SANPO_A_Scene_Understanding_Accessibility_and_Human_Navigation_Dataset_WACV_2025_paper.pdf,http://arxiv.org/abs/2309.12172
50,Dataset,Recurrence-Based Vanishing Point Detection,"Skanda Bharadwaj, Robert T. Collins, Yanxi Liu",Main,https://openaccess.thecvf.com/content/WACV2025/html/Bharadwaj_Recurrence-Based_Vanishing_Point_Detection_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Bharadwaj_Recurrence-Based_Vanishing_Point_Detection_WACV_2025_paper.pdf,http://arxiv.org/abs/2412.20666
51,Dataset,GANESH: Generalizable NeRF for Lensless Imaging,"Rakesh Raj Madhavan, Akshat Kaimal, Badhrinarayanan K.V, Vinayak Gupta, Rohit Choudhary, Chandrakala Shanmuganathan, Kaushik Mitra",Main,https://openaccess.thecvf.com/content/WACV2025/html/Madhavan_GANESH_Generalizable_NeRF_for_Lensless_Imaging_WACV_2025_paper.html,https://openaccess.thecvf.com/content/WACV2025/papers/Madhavan_GANESH_Generalizable_NeRF_for_Lensless_Imaging_WACV_2025_paper.pdf,
