No,Type,Title,Authors,Volume,Issue,Published,Status,DOI,Paper_Link
15,Dataset,A framework for bias-aware dataset evaluation in soft facial attribute recognition,"Lucia Cascone, Michele Nappi, Chiara Pero, Xinggang Wang",172.0,,2026-4,Issue/Volume,10.1016/j.patcog.2025.112416,https://doi.org/10.1016/j.patcog.2025.112416
16,Dataset,RGBX-DiffusionDet: a framework for multi-modal RGB-X object detection using DiffusionDet,"Eliraz Orfaig, Inna Stainvas, Igal Bilik",172.0,,2026-4,Issue/Volume,10.1016/j.patcog.2025.112460,https://doi.org/10.1016/j.patcog.2025.112460
17,Dataset,The MERIT dataset: Modelling and efficiently rendering interpretable transcripts,"Ignacio de Rodrigo, Alberto Sanchez-Cuadrado, Jaime Boal, Alvaro J. Lopez-Lopez",172.0,,2026-4,Issue/Volume,10.1016/j.patcog.2025.112502,https://doi.org/10.1016/j.patcog.2025.112502
18,Dataset,CoMPR: Efficient point cloud dataset condensation via bidirectional matching and point recycling,"Hongliang Zhang, Xiaoqi An, Jiawei Lian, Lei Luo, Jian Yang",172.0,,2026-4,Issue/Volume,10.1016/j.patcog.2025.112494,https://doi.org/10.1016/j.patcog.2025.112494
19,Dataset,FGPR: A large-scale dataset and benchmark for fine-grained product retrieval,"Ruisong Zhang, Jie Hu, Zhong-Zhi Li, Chuang Wang, Cheng-Lin Liu",172.0,,2026-4,Issue/Volume,10.1016/j.patcog.2025.112523,https://doi.org/10.1016/j.patcog.2025.112523
20,Dataset,Multi-year long-term person re-identification using gait and HAR features,"David Freire-Obregón, Oliverio J. Santana, Javier Lorenzo-Navarro, Daniel Hernández-Sosa, Modesto Castrillón-Santana",172.0,,2026-4,Issue/Volume,10.1016/j.patcog.2025.112627,https://doi.org/10.1016/j.patcog.2025.112627
21,Dataset,"Revisiting color-event based tracking: A unified network, dataset, and metric","Chuanming Tang, Xiao Wang, Ju Huang, Bo Jiang, Lin Zhu, Shifeng Chen, Jianlin Zhang, Yaowei Wang, Yonghong Tian",172.0,,2026-4,Issue/Volume,10.1016/j.patcog.2025.112718,https://doi.org/10.1016/j.patcog.2025.112718
22,Dataset,NEPose: A novel benchmark dataset with an improved framework for vision-based nasal endoscope pose estimation,"Liangjing Shao, Benshuang Chen, Yawen Liu, Xinrong Chen",172.0,,2026-4,Issue/Volume,10.1016/j.patcog.2025.112724,https://doi.org/10.1016/j.patcog.2025.112724
23,Dataset,Generalizable poisoning-resistant backdoor detection and removal framework: From dataset perspective,"Baolin Li, Tao Hu, Xinlei Liu, Jichao Xie, Peng Yi",172.0,,2026-4,Issue/Volume,10.1016/j.patcog.2025.112766,https://doi.org/10.1016/j.patcog.2025.112766
24,Dataset,Visual reasoning consistency and robustness analysis of multimodal LLMs,"Nidhal Jegham, Marwan Abdelatti, Abdeltawab Hendawi",172.0,,2026-4,Issue/Volume,10.1016/j.patcog.2025.112765,https://doi.org/10.1016/j.patcog.2025.112765
25,Dataset,A large-scale drone based thermal infrared benchmark and inception transformer network for crowd counting,"Xing Wang, Timing Li, Ya Liu, Shuanglong Yao, Ye Liu, Nan Yang, Pengfei Zhu",173.0,,2026-5,Issue/Volume,10.1016/j.patcog.2025.112778,https://doi.org/10.1016/j.patcog.2025.112778
26,Dataset,Developing distance-based genetic programming classifiers by reconstructing datasets for imbalanced binary classification,"Wenyang Meng, Ying Li, Fan Zhang, Xiaoying Gao, Jianbin Ma",173.0,,2026-5,Issue/Volume,10.1016/j.patcog.2025.112825,https://doi.org/10.1016/j.patcog.2025.112825
27,Dataset,HFD-Net: A benchmark framework of foreign object detection for high-speed train,"Hui Lin, Baolin Liu, Junqi Li, Xueshan Li",173.0,,2026-5,Issue/Volume,10.1016/j.patcog.2025.112932,https://doi.org/10.1016/j.patcog.2025.112932
28,Dataset,Neural network-based framework for wide visibility dehazing with synthetic benchmarks,"Lin Li, Ru Lei, Kun Zhang, Lingchen Sun, Rustam Stolkin",175.0,,2026-7,Issue/Volume,10.1016/j.patcog.2026.113056,https://doi.org/10.1016/j.patcog.2026.113056
29,Dataset,DemoFace: A Demographic Pixelated Face Biometric Image-Text Embedding Dataset with Fairness Baselines,"Abu Sufian, Anirudha Ghosh, Debaditya Barman, Cosimo Distante, Marco Leo, Farhana Sultana",175.0,,2026-7,Issue/Volume,10.1016/j.patcog.2026.113091,https://doi.org/10.1016/j.patcog.2026.113091
30,Dataset,SaURL-TS: A self-adaptive framework for unsupervised time series representation learning,"Yusen Liu, Zhichen Lai, Hua Lu, Xu Cheng, Tianqing Zhu, Xiufeng Liu, Huan Huo",175.0,,2026-7,Issue/Volume,10.1016/j.patcog.2026.113129,https://doi.org/10.1016/j.patcog.2026.113129
31,Dataset,ParkinsonNet: A unified end-to-end framework for estimating Parkinson’s disease motor symptom severity,"Yande Li, Fang Ba, Minglun Gong, Li Cheng",176.0,,2026-8,Issue/Volume,10.1016/j.patcog.2026.113109,https://doi.org/10.1016/j.patcog.2026.113109
32,Dataset,A two-stage learning framework with a beam image dataset for automatic laser resonator alignment,"Shaoxiang Guo, Donald Risbridger, David A. Robb, Xianwen Kong, M. J. Daniel Esser, Michael J. Chantler, Richard M. Carter, Mustafa Suphi Erden",176.0,,2026-8,Issue/Volume,10.1016/j.patcog.2026.113145,https://doi.org/10.1016/j.patcog.2026.113145
33,Dataset,Semantic change detection of roads and bridges: A fine-grained dataset and multimodal frequency-driven detector,"Qing-Ling Shu, Si-Bao Chen, Xiao Wang, Zhi-Hui You, Wei Lu, Jin Tang, Bin Luo",176.0,,2026-8,Issue/Volume,10.1016/j.patcog.2026.113191,https://doi.org/10.1016/j.patcog.2026.113191
34,Dataset,STOOD-X: Explainable out-of-distribution detection via nonparametric statistical testing on large-scale datasets,"Iván Sevillano-García, Julián Luengo, Francisco Herrera",177.0,,2026-9,Issue/Volume,10.1016/j.patcog.2026.113254,https://doi.org/10.1016/j.patcog.2026.113254
35,Dataset,Hyperanimal: Identity hypersphere guided synthetic datasets generation for individual animal identification,"Yue Yang, Zongming Peng, Tie Liu, Peng Chen, Zongyong Deng, Qijun Zhao",177.0,,2026-9,Issue/Volume,10.1016/j.patcog.2026.113252,https://doi.org/10.1016/j.patcog.2026.113252
36,Dataset,A benchmark and method for photographed table reasoning,"Xiaoqiang Kang, Zimu Wang, Xiaochen Zi, Xiaobo Jin, Kaizhu Huang, Fei Yin, Qiufeng Wang",178.0,,2026-10,Issue/Volume,10.1016/j.patcog.2026.113355,https://doi.org/10.1016/j.patcog.2026.113355
37,Dataset,SDC: a parameter-free clustering algorithm for incomplete datasets,"Qi Li, Xianjun Zeng, Shuliang Wang, Wenhao Zhu, Sijie Ruan, Jiale Dai",177.0,,2026-9,Issue/Volume,10.1016/j.patcog.2026.113363,https://doi.org/10.1016/j.patcog.2026.113363
38,Dataset,A benchmark For multi-lingual vision-language learning in remote sensing image captioning,"Qi Wang, Qing Zhou, Tao Yang, Junyu Gao, Weiping Ni, Junzheng Wu",178.0,,2026-10,Issue/Volume,10.1016/j.patcog.2026.113399,https://doi.org/10.1016/j.patcog.2026.113399
39,Dataset,Multimodal metaphor understanding and generation in MLLMs: A dataset and reasoning framework,"Senqi Yang, Dongyu Zhang, Zihang Du, Haojia Li, Guiru Wang, Qi Wu, Wanqiu Liao, Zeqi Hao, Wei Guo, Mingshuo Pan, Hongfei Lin",178.0,,2026-10,Issue/Volume,10.1016/j.patcog.2026.113369,https://doi.org/10.1016/j.patcog.2026.113369
40,Dataset,Real-IAD Variety: Pushing Industrial Anomaly Detection Dataset to a Modern Era,"Wenbing Zhu, Chengjie Wang, Bin-Bin Gao, Jiangning Zhang, Guannan Jiang, Jie Hu, Zhenye Gan, Lidong Wang, Ziqing Zhou, Jianghui Zhang, Linjie Cheng, Yurui Pan, Bo Peng, Mingmin Chi, Lizhuang Ma",178.0,,2026-10,Issue/Volume,10.1016/j.patcog.2026.113354,https://doi.org/10.1016/j.patcog.2026.113354
41,Dataset,UWRGBD1k: A large-scale RGBD dataset of underwater object tracking,"Kaixiang Yan, Wenhua Qian, Cong Bi, Peng Liu",179.0,,2026-11,Issue/Volume,10.1016/j.patcog.2026.113487,https://doi.org/10.1016/j.patcog.2026.113487
42,Dataset,WildAnimal650+: A large-scale annotated dataset for generalized animal segmentation in unconstrained environments,"Rima Hasna Yamouni, Rim Trabelsi, Adnane Cabani, Malek Garrach, Oumayma Sassi, Fatma Abdelkefi",179.0,,2026-11,Issue/Volume,10.1016/j.patcog.2026.113525,https://doi.org/10.1016/j.patcog.2026.113525
43,Dataset,BeltCrack: The first sequential-image industrial conveyor belt crack detection dataset and its baseline with triple-domain feature learning,"Jianghong Huang, Luping Ji, Xin Ma, Mao Ye",179.0,,2026-11,Issue/Volume,10.1016/j.patcog.2026.113598,https://doi.org/10.1016/j.patcog.2026.113598
44,Dataset,MFID-200: A multimodal footprint dataset and spatial-temporal prompted transformer for identification,"Xudong Zhou, Yan Zhang, Xuchen Fan, Nian Wang, Wenxia Bao",179.0,,2026-11,Issue/Volume,10.1016/j.patcog.2026.113581,https://doi.org/10.1016/j.patcog.2026.113581
45,Dataset,Visual anomaly detection under complex view-illumination interplay: A large-scale benchmark,"Yunkang Cao, Yuqi Cheng, Yuxin Zhang, Xiaohao Xu, Yiheng Zhang, Yihan Sun, Yuxiang Tan, Xiaonan Huang, Chao Huang, Weiming Shen",179.0,,2026-11,Issue/Volume,10.1016/j.patcog.2026.113666,https://doi.org/10.1016/j.patcog.2026.113666
46,Dataset,MM-MoralBench: A multimodal moral evaluation benchmark for large vision-language models,"Bei Yan, Jie Zhang, Zhiyuan Chen, Shiguang Shan, Xilin Chen",179.0,,2026-11,Issue/Volume,10.1016/j.patcog.2026.113624,https://doi.org/10.1016/j.patcog.2026.113624
47,Dataset,"Benchmarking real-world medical image classification with noisy labels: Challenges, practice, and outlook","Yuan Ma, Junlin Hou, Chao Zhang, Yukun Zhou, Zongyuan Ge, Haoran Xie, Lie Ju",179.0,,2026-11,Issue/Volume,10.1016/j.patcog.2026.113647,https://doi.org/10.1016/j.patcog.2026.113647
48,Dataset,Medical image segmentation via Attention-enhanced Mamba with learnable Symmetry scan and a benchmark,"Xiaowei Zhao, Chenglong Li, Jin Tang, Chuanfu Li",179.0,,2026-11,Issue/Volume,10.1016/j.patcog.2026.113680,https://doi.org/10.1016/j.patcog.2026.113680
49,Dataset,Incomplete cross-modality class-incremental learning in visible-thermal recognition,"Xinjie Yao, Yanxian Bi, Yu Wang, Pengfei Zhu, Ruipu Zhao, Weihao Li, Wanyu Lin, Kai Li, Qinghua Hu",179.0,,2026-11,Issue/Volume,10.1016/j.patcog.2026.113681,https://doi.org/10.1016/j.patcog.2026.113681
50,Dataset,GroundCap: A visually grounded image captioning dataset with object and action identification,"Daniel A.P. Oliveira, Lourenço Teodoro, David Martins de Matos",179.0,,2026-11,Issue/Volume,10.1016/j.patcog.2026.113703,https://doi.org/10.1016/j.patcog.2026.113703
51,Dataset,MindDialog: A large-scale benchmark for counseling dialogue understanding and generation,"He Hu, Juzheng Si, Qianning Wang, Tengjin Weng, Yihong Ji, Jiyue Jiang, Fei Ma, Yucheng Zhou, Laizhong Cui, Qi Tian",179.0,,2026-11,Issue/Volume,10.1016/j.patcog.2026.113766,https://doi.org/10.1016/j.patcog.2026.113766
52,Dataset,ATCMD-Bench: Agentic Traditional Chinese Medicine diagnosis benchmark for Large Language Models via multi-agent simulation,"Junxiang Lin, Gang Dai, Wenjie Peng, Shuangping Huang, Yingrong Lao, Huamin Zhang, Tianshui Chen",179.0,,2026-11,Issue/Volume,10.1016/j.patcog.2026.113679,https://doi.org/10.1016/j.patcog.2026.113679
53,Dataset,BenchCIR: Benchmarking robustness in composed image retrieval across modalities,"Shitong Sun, Qilei Li, Shaogang Gong, Weitong Cai, Philip Torr, Jindong Gu",179.0,,2026-11,Issue/Volume,10.1016/j.patcog.2026.113724,https://doi.org/10.1016/j.patcog.2026.113724
54,Dataset,Advancing metallic surface defect detection via anomaly-guided pretraining on a large industrial dataset,"Chuni Liu, Hongjie Li, Jiaqi Du, Yangyang Hou, Qian Sun, Lei Jin, Ke Xu",179.0,,2026-11,Issue/Volume,10.1016/j.patcog.2026.113788,https://doi.org/10.1016/j.patcog.2026.113788
55,Dataset,MultiSensor-Home: Multi-modal multi-view dataset and benchmarks for action recognition in home environments,"Trung Thanh Nguyen, Yasutomo Kawanishi, Vijay John, Takahiro Komamizu, Ichiro Ide",179.0,,2026-11,Issue/Volume,10.1016/j.patcog.2026.113810,https://doi.org/10.1016/j.patcog.2026.113810
56,Dataset,A short video anomaly detection benchmark with temporal-guided multi-feature fusion for weak supervision,"Yaxin Yang, Chao Han, Jun Wan",179.0,,2026-11,Issue/Volume,10.1016/j.patcog.2026.113739,https://doi.org/10.1016/j.patcog.2026.113739
57,Dataset,CDSP: Enhancing CLIP-based weakly supervised semantic segmentation with dataset-specific prototypes,"Yujie Diao, Ruiguo Yu, Yuan Tian, Jie Gao, Mei Yu, Xuewei Li",179.0,,2026-11,Issue/Volume,10.1016/j.patcog.2026.113851,https://doi.org/10.1016/j.patcog.2026.113851
58,Dataset,CMDPAD: A Chinese multimodal dynamic personality and affect dataset for affect prediction in conversations,"Zisen Zhou, Heng Xie, Chang Wen, Xuefei Liu, Jianhua Tao, Zhengqi Wen, Changsheng Li, Zheng Lian, Jinming Zhao, Bingsen Xiong, Shaozheng Qin",179.0,,2026-11,Issue/Volume,10.1016/j.patcog.2026.113822,https://doi.org/10.1016/j.patcog.2026.113822
59,Dataset,Multimodal personality detection on social media: A novel benchmark dataset and effective framework,"Keen Liu, Yinghan Shen, Xinrui Tan, Minghang Liu, Yihang Liu, Zihe Huang, Huawei Shen",179.0,,2026-11,Issue/Volume,10.1016/j.patcog.2026.113903,https://doi.org/10.1016/j.patcog.2026.113903
60,Dataset,A comprehensive survey of action quality assessment: Method and benchmark,"Kanglei Zhou, Ruizhi Cai, Liyuan Wang, Hubert P.H. Shum, Xiaohui Liang",179.0,,2026-11,Issue/Volume,10.1016/j.patcog.2026.113933,https://doi.org/10.1016/j.patcog.2026.113933
61,Dataset,Benchmarking Multimodal Large Language Models for missing modality completion in product catalogues,"Junchen Fu, Wenhao Deng, Kaiwen Zheng, Ioannis Arapakis, Yu Ye, Yongxin Ni, Joemon M. Jose, Xuri Ge",180.0,,2026-12,Issue/Volume,10.1016/j.patcog.2026.114020,https://doi.org/10.1016/j.patcog.2026.114020
62,Dataset,A benchmark for robust salient object detection in adverse weather conditions,"Quan Chen, Xiong Yang, Bolun Zheng, Rongfeng Lu, Xiaokai Yang, Qianyu Zhang, Yu Liu, Xiaofei Zhou",180.0,,2026-12,Issue/Volume,10.1016/j.patcog.2026.114003,https://doi.org/10.1016/j.patcog.2026.114003
63,Dataset,Graph theory-based dynamic unsupervised feature selection method for interval-valued datasets,"Xuan Shen, Xiaoyan Zhang",180.0,,2026-12,Issue/Volume,10.1016/j.patcog.2026.114034,https://doi.org/10.1016/j.patcog.2026.114034
64,Dataset,Representation-centric survey of supervised skeletal action recognition and the new benchmark,"Yang Liu, Jiyao Yang, Madhawa Perera, Pan Ji, Dongwoo Kim, Min Xu, Tianyang Wang, Saeed Anwar, Tom Gedeon, Lei Wang, Zhenyue Qin",180.0,,2026-12,Issue/Volume,10.1016/j.patcog.2026.114140,https://doi.org/10.1016/j.patcog.2026.114140
65,Dataset,Occlusion-aware visual object tracking with explicit temporal state modeling and dual-memory mechanism,"Zhipeng Chen, Linning Peng, Tianyu Wang, Cheng Zeng, Yijin Pan, Jun-Bo Wang",180.0,,2026-12,Issue/Volume,10.1016/j.patcog.2026.114155,https://doi.org/10.1016/j.patcog.2026.114155
66,Dataset,IC-Bench: Benchmarking robustness of large multimodal models to common corruptions on image captioning,"Xuelin Liu, Xinpeng Fang, Jiebin Yan, Chengyang Fang, Yuming Fang",180.0,,2026-12,Issue/Volume,10.1016/j.patcog.2026.114272,https://doi.org/10.1016/j.patcog.2026.114272
67,Dataset,ENVISAGE: An image captioning dataset and conformal uncertainty modeling framework to assist visually impaired individuals,"Özkan Çaylı, Volkan Kılıç, Wenwu Wang",180.0,,2026-12,Issue/Volume,10.1016/j.patcog.2026.114298,https://doi.org/10.1016/j.patcog.2026.114298
68,Dataset,CCSEMO: A Chinese Counseling Speech Emotion Dataset annotated via a unified standardized annotation framework,"Zhixing Guo, Yang Liu, Yudong Yang, Hangbin Yu, Rongfeng Su, Nan Yan, Lan Wang",180.0,,2026-12,Issue/Volume,10.1016/j.patcog.2026.114277,https://doi.org/10.1016/j.patcog.2026.114277
69,Dataset,"Explainable multimodal classroom activity recognition: Dataset, metrics, and benchmark","Cunling Bian, Xiaofang Wang, Tao Wang, Weigang Lu",180.0,,2026-12,Issue/Volume,10.1016/j.patcog.2026.114268,https://doi.org/10.1016/j.patcog.2026.114268
70,Dataset,Open-VSRD: A large-scale dynamic dataset and diffusion framework for video shadow removal,"Xinjie Li, Xinlei Dai, Yang Zhao, Fangxing Zhang, Xiaoping Liu",180.0,,2026-12,Issue/Volume,10.1016/j.patcog.2026.114568,https://doi.org/10.1016/j.patcog.2026.114568
71,Dataset,CoSI-Gaze: Context-Spatial Integration for gaze target detection and social gaze prediction,"Fei Chang, Jiabei Zeng, Dongmei Jiang, Shiguang Shan",180.0,,2026-12,Issue/Volume,10.1016/j.patcog.2026.114552,https://doi.org/10.1016/j.patcog.2026.114552
72,Dataset,DHQA-4D: A large-scale dataset and LMM-based metric for dynamic 4D digital human quality assessment,"Yunhao Li, Sijing Wu, Yucheng Zhu, Huiyu Duan, Zicheng Zhang, Wei Sun, Xiongkuo Min, Guangtao Zhai",180.0,,2026-12,Issue/Volume,10.1016/j.patcog.2026.114567,https://doi.org/10.1016/j.patcog.2026.114567
73,Dataset,StructFuse: Harmonizing multiple structural cues for diffusion-driven image compositing,"Waqas Ahmed, Dean Diepeveen, Ferdous Sohel",180.0,,2026-12,Issue/Volume,10.1016/j.patcog.2026.114609,https://doi.org/10.1016/j.patcog.2026.114609
74,Dataset,Benchmarking different parameter-efficient fine-tuning methods for Visual Place Recognition,"Rouwan Wu, Jingbei Li, Yuxiang Liu, Yu Liu, Shen Yan, Maojun Zhang",180.0,,2026-12,Issue/Volume,10.1016/j.patcog.2026.114655,https://doi.org/10.1016/j.patcog.2026.114655
75,Method,Online task-free continual learning via Expansible Vision Transformer,"Fei Ye, Adrian G. Bors",169.0,,2026-1,Issue/Volume,10.1016/j.patcog.2025.111730,https://doi.org/10.1016/j.patcog.2025.111730
76,Method,Quality transformer for human parsing,"Yao Guo, Lu Yang, Pu Cao, Shan Li, Yilin Zhou, Qing Song",169.0,,2026-1,Issue/Volume,10.1016/j.patcog.2025.111736,https://doi.org/10.1016/j.patcog.2025.111736
77,Method,Fast distance-enhanced graph convolutional network for skeleton-based action recognition,"Jinze Huo, Haibin Cai, Qinggang Meng",169.0,,2026-1,Issue/Volume,10.1016/j.patcog.2025.111827,https://doi.org/10.1016/j.patcog.2025.111827
78,Method,Perceptual image compression with textual side information,"Shi-Yu Qin, Bin Chen, Yu-Jun Huang, Bao-Yi An, Tao Dai, Shu-Tao Xia",169.0,,2026-1,Issue/Volume,10.1016/j.patcog.2025.111848,https://doi.org/10.1016/j.patcog.2025.111848
79,Method,HF A 2 RE: Enhancing adversarial robustness via Hyperspherical Feature Aggregation,"Heqi Peng, Mingxuan Chen, Yunhong Wang, Yuanfang Guo",169.0,,2026-1,Issue/Volume,10.1016/j.patcog.2025.111857,https://doi.org/10.1016/j.patcog.2025.111857
80,Method,Feature matters: Revisiting channel attention for Temporal Action Detection,"Guo Chen, Yin-Dong Zheng, Wei Zhu, Jiahao Wang, Tong Lu",169.0,,2026-1,Issue/Volume,10.1016/j.patcog.2025.111846,https://doi.org/10.1016/j.patcog.2025.111846
81,Method,Two-stage knowledge distillation for visible-infrared person re-identification,"Jiangming Shi, Xiangbo Yin, Demao Zhang, Zhizhong Zhang, Yuan Xie, Yanyun Qu",169.0,,2026-1,Issue/Volume,10.1016/j.patcog.2025.111850,https://doi.org/10.1016/j.patcog.2025.111850
82,Method,Query-enhanced motion transformer with dilated static query and bridged dynamic query,"Miao Kang, Liushuai Shi, Ke Ye, Sanping Zhou, Nanning Zheng",169.0,,2026-1,Issue/Volume,10.1016/j.patcog.2025.111847,https://doi.org/10.1016/j.patcog.2025.111847
83,Method,Locality-driven flexible consensus graph learning for multi-view clustering,"Bocheng Wang, Jiawei Wang, Chusheng Zeng, Mulin Chen",169.0,,2026-1,Issue/Volume,10.1016/j.patcog.2025.111853,https://doi.org/10.1016/j.patcog.2025.111853
84,Method,Detecting and explaining structural changes in an evolving graph using a martingale,"Shen-Shyang Ho, Tarun Teja Kairamkonda, Izhar Ali",169.0,,2026-1,Issue/Volume,10.1016/j.patcog.2025.111855,https://doi.org/10.1016/j.patcog.2025.111855
85,Method,Video and noise collaboratively guided semi-supervised diffusion model for video action detection,"Qiming Zhang, Zhengping Hu, Yulu Wang, Hehao Zhang, Jirui Di",169.0,,2026-1,Issue/Volume,10.1016/j.patcog.2025.111925,https://doi.org/10.1016/j.patcog.2025.111925
86,Method,Robust object detection in adverse weather with feature decorrelation via independence learning,"Yutao Zhang, Shiyu Xuan, Zechao Li",169.0,,2026-1,Issue/Volume,10.1016/j.patcog.2025.111790,https://doi.org/10.1016/j.patcog.2025.111790
87,Method,Instance-wise distributionally robust nonnegative matrix factorization,"Wafa Barkhoda, Amjad Seyedi, Nicolas Gillis, Fardin Akhlaghian Tab",169.0,,2026-1,Issue/Volume,10.1016/j.patcog.2025.111732,https://doi.org/10.1016/j.patcog.2025.111732
88,Method,MGRAG: MultiModal grid-aware retrieval augmentation generation framework for power grid work tickets,"Jiangbing Mao, Chenfeng Zheng, Wenliang Liu, Zhihong Zhang",169.0,,2026-1,Issue/Volume,10.1016/j.patcog.2025.111845,https://doi.org/10.1016/j.patcog.2025.111845
89,Method,Multi-scale feature fusion for breast tumor grading using dual-adaptive attention mechanisms,"Israr Hussain, Zhihui Lai, Heng Kong, Fazil Hussain",169.0,,2026-1,Issue/Volume,10.1016/j.patcog.2025.111838,https://doi.org/10.1016/j.patcog.2025.111838
90,Method,SAEN-BGS: Energy-efficient spiking autoencoder network for background subtraction,"Zhixuan Zhang, Xiao Peng Li, Qi Liu",169.0,,2026-1,Issue/Volume,10.1016/j.patcog.2025.111792,https://doi.org/10.1016/j.patcog.2025.111792
91,Method,Boosting endomicroscopy image recognition with contrastive learning and bag-of-words,"Jingjun Zhou, Gang Zheng, Qian Liu",169.0,,2026-1,Issue/Volume,10.1016/j.patcog.2025.111823,https://doi.org/10.1016/j.patcog.2025.111823
92,Method,Nighttime image dehazing via a physics-aware dynamic neural model with progressive contrastive regularization,"Yun Liang, Xinjie Xiao, Zihan Zhou, Lianghui Li, Yuhui Quan",169.0,,2026-1,Issue/Volume,10.1016/j.patcog.2025.111863,https://doi.org/10.1016/j.patcog.2025.111863
93,Method,Hybrid region and population hypergraph neural network for mild cognitive impairment detection,"Jie Wang, Luohuang Wu, Hulin Kuang, Jianxin Wang",169.0,,2026-1,Issue/Volume,10.1016/j.patcog.2025.111864,https://doi.org/10.1016/j.patcog.2025.111864
94,Method,DMF-SIM: Dual-Model Framework for super-resolution reconstruction and denoising in Structured Illumination Microscopy,"Yue Huo, Zhi Deng, Peng Zhang, Zixuan Lu, Feifan Zhang, Meiqi Li, Yiwei Hou, Peng Xi, Wei Huang, Yanning Zhang",169.0,,2026-1,Issue/Volume,10.1016/j.patcog.2025.111865,https://doi.org/10.1016/j.patcog.2025.111865
